ticker,date,sentiment,news_count
META,2023-01-01,-0.1256,5
META,2023-01-02,0.993,2
META,2023-01-03,0.4312,10
META,2023-01-04,0.426,16
META,2023-01-05,0.3009,15
META,2023-01-06,0.5573,11
META,2023-01-07,-0.553,4
META,2023-01-08,-0.492,5
META,2023-01-09,0.3235,11
META,2023-01-10,0.5088,17
META,2023-01-11,0.3865,15
META,2023-01-12,0.6729,9
META,2023-01-13,0.5858,6
META,2023-01-14,0.363,2
META,2023-01-15,0.2313,4
META,2023-01-16,-0.1447,3
META,2023-01-17,0.4201,8
META,2023-01-18,0.2408,18
META,2023-01-19,0.3184,19
META,2023-01-20,0.4935,13
META,2023-01-21,0.4715,2
META,2023-01-22,0.0203,3
META,2023-01-23,0.5776,14
META,2023-01-24,0.7632,11
META,2023-01-25,0.2021,15
META,2023-01-26,0.2822,22
META,2023-01-27,0.6327,16
META,2023-01-28,0.5333,4
META,2023-01-29,0.4052,6
META,2023-01-30,0.1251,19
META,2023-01-31,0.5465,25
META,2023-02-01,0.4735,53
META,2023-02-02,0.5684,61
META,2023-02-03,0.313,34
META,2023-02-04,0.4744,8
META,2023-02-05,0.5273,4
META,2023-02-06,0.3042,21
META,2023-02-07,0.4616,18
META,2023-02-08,0.1972,17
META,2023-02-09,0.1928,19
META,2023-02-10,0.3174,16
META,2023-02-11,0.6288,8
META,2023-02-12,0.0368,4
META,2023-02-13,0.3862,28
META,2023-02-14,0.6062,16
META,2023-02-15,0.3189,10
META,2023-02-16,0.4126,11
META,2023-02-17,0.4342,26
META,2023-02-18,0.985,1
META,2023-02-19,0.3301,19
META,2023-02-20,0.3342,19
META,2023-02-21,0.3516,32
META,2023-02-22,0.3742,29
META,2023-02-23,0.4345,12
META,2023-02-24,0.2639,17
META,2023-02-25,0.3073,3
META,2023-02-26,0.278,3
META,2023-02-27,0.4304,17
META,2023-02-28,0.7359,16
META,2023-03-01,0.6416,16
META,2023-03-02,0.3149,15
META,2023-03-03,0.3109,22
META,2023-03-04,0.0185,2
META,2023-03-05,0.7517,3
META,2023-03-06,0.4954,13
META,2023-03-07,0.1078,34
META,2023-03-08,0.518,13
META,2023-03-09,0.4043,18
META,2023-03-10,0.3239,31
META,2023-03-11,0.4408,10
META,2023-03-12,0.7097,6
META,2023-03-13,0.6103,19
META,2023-03-14,0.1646,46
META,2023-03-15,0.3603,32
META,2023-03-16,0.4031,26
META,2023-03-17,0.1516,23
META,2023-03-18,0.2048,5
META,2023-03-19,0.7863,3
META,2023-03-20,0.4791,16
META,2023-03-21,0.2098,25
META,2023-03-22,0.3132,25
META,2023-03-23,-0.0224,28
META,2023-03-24,0.2326,20
META,2023-03-25,0.718,1
META,2023-03-26,0.5646,10
META,2023-03-27,0.5253,16
META,2023-03-28,0.3433,6
META,2023-03-29,0.976,2
META,2023-03-30,0.749,3
META,2023-04-02,0.572,1
META,2023-04-03,0.8815,6
META,2023-04-04,0.5386,5
META,2023-04-05,0.3975,6
META,2023-04-06,0.994,4
META,2023-04-07,0.842,2
META,2023-04-08,0.889,2
META,2023-04-09,1.0,1
META,2023-04-10,0.992,1
META,2023-04-11,0.9223,3
META,2023-04-12,0.9625,2
META,2023-04-13,0.971,1
META,2023-04-14,-0.823,2
META,2023-04-15,1.0,1
META,2023-04-16,0.999,1
META,2023-04-17,0.9904,5
META,2023-04-18,0.8948,4
META,2023-04-19,0.4588,4
META,2023-04-20,0.972,3
META,2023-04-21,0.9921,8
META,2023-04-22,0.503,3
META,2023-04-23,0.6681,7
META,2023-04-24,0.288,8
META,2023-04-25,0.7247,7
META,2023-04-26,0.6745,4
META,2023-04-27,0.6172,11
META,2023-04-28,0.8018,10
META,2023-04-30,0.6905,2
META,2023-05-01,0.781,4
META,2023-05-02,0.666,3
META,2023-05-03,0.6202,6
META,2023-05-04,0.3975,6
META,2023-05-05,0.8609,8
META,2023-05-06,0.998,1
META,2023-05-07,0.999,1
META,2023-05-08,0.6401,7
META,2023-05-09,0.7834,7
META,2023-05-10,0.7702,5
META,2023-05-11,0.7613,4
META,2023-05-12,0.994,1
META,2023-05-13,0.599,1
META,2023-05-14,0.955,2
META,2023-05-15,0.6608,6
META,2023-05-16,0.7198,4
META,2023-05-17,0.999,1
META,2023-05-18,0.7598,5
META,2023-05-19,0.996,3
META,2023-05-20,0.523,1
META,2023-05-22,0.7842,12
META,2023-05-23,0.835,3
META,2023-05-24,0.9957,3
META,2023-05-25,0.9952,6
META,2023-05-26,0.9985,4
META,2023-05-28,0.999,1
META,2023-05-29,0.996,2
META,2023-05-30,1.0,1
META,2023-05-31,0.9807,3
META,2023-06-01,0.5878,6
META,2023-06-02,0.6843,3
META,2023-06-03,0.999,2
META,2023-06-04,0.9985,2
META,2023-06-05,0.9293,4
META,2023-06-07,0.9872,6
META,2023-06-08,0.6991,10
META,2023-06-09,0.9823,3
META,2023-06-10,0.382,1
META,2023-06-11,0.664,3
META,2023-06-12,0.8487,6
META,2023-06-13,0.6688,4
META,2023-06-14,0.827,1
META,2023-06-15,0.9682,6
META,2023-06-16,0.9867,6
META,2023-06-20,0.9915,2
META,2023-06-21,0.996,1
META,2023-06-22,0.998,1
META,2023-06-23,0.7779,7
META,2023-06-24,1.0,1
META,2023-06-26,0.649,7
META,2023-06-27,0.735,2
META,2023-06-28,0.9267,3
META,2023-06-29,0.966,3
META,2023-06-30,0.7566,7
META,2023-07-01,-0.038,1
META,2023-07-03,0.334,3
META,2023-07-04,0.8992,6
META,2023-07-05,0.8028,6
META,2023-07-06,0.75,9
META,2023-07-07,0.9656,8
META,2023-07-08,0.856,1
META,2023-07-09,0.941,1
META,2023-07-10,0.6084,9
META,2023-07-11,0.8143,8
META,2023-07-12,0.2618,8
META,2023-07-13,0.8803,11
META,2023-07-14,0.9733,6
META,2023-07-15,0.9475,2
META,2023-07-16,0.98,1
META,2023-07-17,0.9486,7
META,2023-07-18,0.996,3
META,2023-07-19,0.976,3
META,2023-07-20,0.7553,4
META,2023-07-21,0.8475,4
META,2023-07-22,0.557,2
META,2023-07-23,0.599,1
META,2023-07-24,0.9382,6
META,2023-07-25,0.8554,8
META,2023-07-26,0.8374,9
META,2023-07-27,0.837,17
META,2023-07-28,0.9677,10
META,2023-07-29,0.6667,3
META,2023-07-30,0.913,2
META,2023-07-31,0.8398,11
META,2023-08-01,0.9722,5
META,2023-08-02,0.3333,3
META,2023-08-03,0.6633,7
META,2023-08-04,0.8417,3
META,2023-08-05,0.998,1
META,2023-08-06,0.998,1
META,2023-08-07,0.9125,6
META,2023-08-08,0.7508,9
META,2023-08-09,0.581,3
META,2023-08-10,0.995,2
META,2023-08-11,0.9612,6
META,2023-08-12,0.989,2
META,2023-08-13,0.9018,4
META,2023-08-14,0.3115,6
META,2023-08-15,0.9942,9
META,2023-08-16,0.992,3
META,2023-08-17,0.9967,3
META,2023-08-18,0.9787,6
META,2023-08-20,0.026,1
META,2023-08-21,0.856,9
META,2023-08-22,0.9978,4
META,2023-08-23,0.8993,9
META,2023-08-24,0.9734,7
META,2023-08-25,0.9047,7
META,2023-08-26,1.0,1
META,2023-08-27,1.0,1
META,2023-08-28,0.997,2
META,2023-08-29,0.989,5
META,2023-08-30,0.812,2
META,2023-08-31,0.9977,3
META,2023-09-01,0.8179,7
META,2023-09-02,0.9985,2
META,2023-09-03,0.999,3
META,2023-09-04,0.998,1
META,2023-09-05,0.583,3
META,2023-09-06,0.5977,6
META,2023-09-07,0.9596,5
META,2023-09-08,0.9995,4
META,2023-09-09,0.9935,2
META,2023-09-10,0.9995,2
META,2023-09-11,0.8588,6
META,2023-09-12,0.9983,3
META,2023-09-13,0.9513,3
META,2023-09-14,0.6992,5
META,2023-09-15,0.902,6
META,2023-09-17,0.9995,2
META,2023-09-18,0.994,3
META,2023-09-19,0.8631,8
META,2023-09-20,0.9853,7
META,2023-09-21,0.9365,4
META,2023-09-22,0.9924,9
META,2023-09-23,0.63,4
META,2023-09-24,0.9857,3
META,2023-09-25,0.8695,2
META,2023-09-26,0.9975,2
META,2023-09-27,0.9893,3
META,2023-09-28,0.7214,10
META,2023-09-29,0.6865,10
META,2023-09-30,1.0,3
META,2023-10-01,0.8565,2
META,2023-10-02,0.7146,5
META,2023-10-03,0.3683,6
META,2023-10-04,0.9985,6
META,2023-10-05,0.925,6
META,2023-10-06,0.811,6
META,2023-10-08,0.9923,3
META,2023-10-09,1.0,1
META,2023-10-10,0.938,2
META,2023-10-11,0.9914,8
META,2023-10-12,0.8747,3
META,2023-10-13,0.9747,3
META,2023-10-14,0.7563,3
META,2023-10-15,0.9748,4
META,2023-10-16,0.6615,4
META,2023-10-17,0.91,4
META,2023-10-18,0.7623,6
META,2023-10-19,0.997,2
META,2023-10-20,0.993,2
META,2023-10-21,1.0,1
META,2023-10-22,0.59,2
META,2023-10-23,0.4383,8
META,2023-10-24,0.9019,8
META,2023-10-25,0.8044,9
META,2023-10-26,0.4549,11
META,2023-10-27,0.6391,10
META,2023-10-28,0.8735,2
META,2023-10-29,0.8355,4
META,2023-10-30,0.9851,9
META,2023-10-31,0.9957,3
META,2023-11-01,0.7903,8
META,2023-11-02,0.9366,5
META,2023-11-03,0.996,4
META,2023-11-04,-0.318,1
META,2023-11-05,0.8725,2
META,2023-11-06,0.9965,2
META,2023-11-07,1.0,2
META,2023-11-08,0.9573,3
META,2023-11-09,0.994,3
META,2023-11-10,0.997,1
META,2023-11-11,0.9783,3
META,2023-11-13,0.9603,9
META,2023-11-14,0.9946,12
META,2023-11-15,0.9775,10
META,2023-11-16,0.5342,5
META,2023-11-17,0.967,1
META,2023-11-18,0.9965,4
META,2023-11-19,0.9983,4
META,2023-11-20,0.9979,7
META,2023-11-21,0.9953,9
META,2023-11-22,1.0,3
META,2023-11-23,0.9978,6
META,2023-11-24,0.9994,5
META,2023-11-26,0.7431,8
META,2023-11-27,0.998,4
META,2023-11-28,0.9982,5
META,2023-11-29,0.999,1
META,2023-11-30,0.974,4
META,2023-12-01,0.8717,3
META,2023-12-02,1.0,1
META,2023-12-03,0.9998,4
META,2023-12-04,0.9922,5
META,2023-12-05,0.9994,5
META,2023-12-06,0.9993,4
META,2023-12-07,0.9953,8
META,2023-12-08,0.9589,7
META,2023-12-09,0.993,2
META,2023-12-10,0.9992,6
META,2023-12-11,0.9988,9
META,2023-12-12,0.9953,3
META,2023-12-13,0.9988,5
META,2023-12-14,0.9906,5
META,2023-12-15,0.9975,6
META,2023-12-16,1.0,1
META,2023-12-17,0.997,1
META,2023-12-18,0.9983,3
META,2023-12-19,0.999,8
META,2023-12-20,0.9984,8
META,2023-12-21,0.9983,3
META,2023-12-22,0.8155,11
META,2023-12-23,0.996,1
META,2023-12-24,0.998,3
META,2023-12-25,0.998,4
META,2023-12-26,0.998,1
META,2023-12-27,0.999,2
META,2023-12-28,0.998,5
META,2023-12-29,0.993,4
META,2023-12-30,1.0,1
META,2024-01-01,0.9979,7
META,2024-01-02,0.986,3
META,2024-01-03,0.9891,8
META,2024-01-04,0.9947,7
META,2024-01-05,0.9992,6
META,2024-01-07,0.986,1
META,2024-01-08,0.987,7
META,2024-01-09,0.9985,4
META,2024-01-10,0.9996,5
META,2024-01-11,0.9965,4
META,2024-01-12,0.999,2
META,2024-01-13,0.9963,3
META,2024-01-14,0.999,1
META,2024-01-15,0.9965,2
META,2024-01-16,0.6675,6
